idx,sat_name,cen_name,living_street,motorway,motorway_link,primary,primary_link,residential,secondary,secondary_link,tertiary,trunk,trunk_link,unclassified,oneway,grade,n1,n1_ele,n1_lat,n1_lon,n1_x,n1_y,n2,n2_ele,n2_lat,n2_lon,n2_x,n2_y,perp1_x,perp1_y,perp2_x,perp2_y,name,city_name,city_idx,osmid,lanes
1004,satelliteImage3/baltimore/baltimore_4_sat.png,centerLineImage3/baltimore/baltimore_4_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.035,49560420,122.456,39.3449134,-76.6932321,230.4240663,299.4370066,9591352348,122.049,39.3450035,-76.6931635,281.5759337,212.5629654,145.6998906,191.0547471,366.3001094,320.9452529,North Rogers Avenue,baltimore,4,501225952,2
1005,satelliteImage3/baltimore/baltimore_5_sat.png,centerLineImage3/baltimore/baltimore_5_osm.png,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,0.031,7030823653,22.223,39.311014,-76.5350319,345.142941,357.191505,49507227,23.192,39.311224,-76.535271,166.857059,154.8083432,159.9530962,340.6108283,352.0469038,171.3891717,Moravia Park Drive,baltimore,5,48965463,2
1006,satelliteImage3/baltimore/baltimore_6_sat.png,centerLineImage3/baltimore/baltimore_6_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.066,49481752,65.207,39.338283,-76.57099,188.5928744,320.9806218,49481753,63.785,39.3384178,-76.5708092,323.4071256,191.0193155,167.1641608,163.8469009,344.8358392,348.1530991,Arabia Avenue,baltimore,6,6005993,2
1007,satelliteImage3/baltimore/baltimore_7_sat.png,centerLineImage3/baltimore/baltimore_7_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.02,1266250062,68.683,39.3296648,-76.6009059,228.4480831,330.2750763,925571055,69.05,39.3298189,-76.600832,283.5519169,181.7248418,135.9905991,211.4832201,376.0094009,300.5167799,Stadium Place,baltimore,7,79236203,2
1008,satelliteImage3/baltimore/baltimore_8_sat.png,centerLineImage3/baltimore/baltimore_8_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.024,3436358912,37.791,39.2993486,-76.6207851,254.6951054,213.9884797,3436358911,37.557,39.2992614,-76.6207816,257.3048946,298.0114942,128.0616993,259.9738159,383.9383007,252.0261841,Linden Avenue,baltimore,8,6014093,2
1009,satelliteImage3/baltimore/baltimore_9_sat.png,centerLineImage3/baltimore/baltimore_9_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.124,49460605,40.707,39.2995419,-76.66953,238.5144127,247.5205851,2608895154,40.153,39.2995243,-76.6694831,273.4855874,264.4794139,200.1487045,371.1721876,311.8512955,140.8278124,North Franklintown Road,baltimore,9,6003306,2
1010,satelliteImage3/baltimore/baltimore_10_sat.png,centerLineImage3/baltimore/baltimore_10_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.091,49486636,38.162,39.326287,-76.544085,247.7978055,246.8425865,49486638,37.903,39.326268,-76.544063,264.2021945,265.1574122,160.6542408,341.4001534,351.3457592,170.5998466,Goodnow Road,baltimore,10,6006632,2
1011,satelliteImage3/baltimore/baltimore_11_sat.png,centerLineImage3/baltimore/baltimore_11_osm.png,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,-0.022,1399378032,52.068,39.2946451,-76.6687692,267.520355,319.0130959,1399378036,51.741,39.2947759,-76.6688001,244.479645,192.9868452,130.0870161,279.020002,381.9129839,232.979998,Upper Ellicott Driveway,baltimore,11,6006349,2
1012,satelliteImage3/baltimore/baltimore_12_sat.png,centerLineImage3/baltimore/baltimore_12_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,-0.024,994043191,59.042,39.3015754,-76.6954549,315.9133025,230.2719401,994044456,58.686,39.301522,-76.6956156,196.0866975,281.7280501,205.4938851,138.3856626,306.5061149,373.6143374,North Franklintown Road,baltimore,12,949422948,2
1013,satelliteImage3/baltimore/baltimore_13_sat.png,centerLineImage3/baltimore/baltimore_13_osm.png,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,0.02,49491367,49.842,39.314535,-76.572272,227.2923193,243.470908,49491368,49.986,39.314509,-76.572195,284.7076807,268.5290896,204.799891,373.3138902,307.200109,138.6861098,Sinclair Lane,baltimore,13,6007311,2
1014,satelliteImage3/baltimore/baltimore_14_sat.png,centerLineImage3/baltimore/baltimore_14_osm.png,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,-0.072,49466434,43.165,39.3036488,-76.6737483,257.0066329,208.0114185,49466432,42.367,39.3035492,-76.673751,254.993367,303.9885473,128.0281516,253.3155963,383.9718484,258.6844037,Morris Road,baltimore,14,545096328,2
1015,satelliteImage3/baltimore/baltimore_15_sat.png,centerLineImage3/baltimore/baltimore_15_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.083,49494119,114.691,39.3697219,-76.6415693,215.8465297,235.5035782,9081205558,113.829,39.3696794,-76.6414616,296.1534703,276.4964155,197.8053723,370.0060757,314.1946277,141.9939243,Bellemore Road,baltimore,15,6007602,2
1016,satelliteImage3/baltimore/baltimore_16_sat.png,centerLineImage3/baltimore/baltimore_16_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.037,49468080,23.357,39.2532393,-76.6241361,346.0004431,278.4844971,49468079,24.158,39.253286,-76.6243775,165.9995568,233.5154954,224.9757122,380.1833063,287.0242878,131.8166937,Seamon Avenue,baltimore,16,6004269,2
1017,satelliteImage3/baltimore/baltimore_17_sat.png,centerLineImage3/baltimore/baltimore_17_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.053,49560753,60.817,39.2774215,-76.6889903,145.0093955,288.0285897,49560751,59.401,39.277488,-76.6886926,366.9906045,223.9713951,220.5110832,133.0181445,291.4889168,378.9818555,Parkton Street,baltimore,17,6018473,2
1018,satelliteImage3/baltimore/baltimore_18_sat.png,centerLineImage3/baltimore/baltimore_18_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.372,49482803,24.165,39.306782,-76.6121275,258.6470719,300.9552026,832307846,28.029,39.3068753,-76.6121346,253.3529281,211.0447675,128.2213215,263.5239174,383.7786785,248.4760826,Guilford Avenue,baltimore,18,11961384,2
1019,satelliteImage3/baltimore/baltimore_19_sat.png,centerLineImage3/baltimore/baltimore_19_osm.png,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,0.009,2669295086,33.023,39.2873962,-76.6629023,202.9094321,262.5993096,49510657,33.14,39.2874099,-76.6627599,309.090568,249.4006898,240.2107467,128.9775631,271.7892533,383.0224369,West Baltimore Street,baltimore,19,6009790,2
1020,satelliteImage3/baltimore/baltimore_20_sat.png,centerLineImage3/baltimore/baltimore_20_osm.png,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,-0.257,49491351,48.461,39.314558,-76.572782,273.52287,245.8803453,49491349,47.263,39.314537,-76.572829,238.47713,266.1196532,191.9866207,145.1564739,320.0133793,366.8435261,Sinclair Lane,baltimore,20,6007311,2
1021,satelliteImage3/baltimore/baltimore_21_sat.png,centerLineImage3/baltimore/baltimore_21_osm.png,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,-0.051,9332015391,45.786,39.2912489,-76.5496043,274.9396127,253.1096326,9332015359,45.559,39.2912429,-76.5496551,237.0603873,258.8903672,236.6895404,129.4650003,275.3104596,382.5349997,Nathan Shock Drive,baltimore,21,197879534,2
1022,satelliteImage3/baltimore/baltimore_22_sat.png,centerLineImage3/baltimore/baltimore_22_osm.png,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,0.005,49556737,95.145,39.337273,-76.633588,126.5171752,220.5697096,49556733,95.302,39.3371995,-76.6332407,385.4828248,291.4302717,222.2173404,379.4614592,289.7826596,132.5385408,West 40th Street,baltimore,22,196949921,3
1023,satelliteImage3/baltimore/baltimore_23_sat.png,centerLineImage3/baltimore/baltimore_23_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.074,49515163,36.287,39.321115,-76.563298,270.9130809,274.79541,49515160,35.875,39.321154,-76.563338,241.0869191,237.2045847,155.7288554,335.5593965,356.2711446,176.4406035,Kenyon Avenue,baltimore,23,540072423,2
1024,satelliteImage3/baltimore/baltimore_24_sat.png,centerLineImage3/baltimore/baltimore_24_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.097,49510239,46.235,39.338099,-76.543868,234.0032057,248.287191,49510241,45.713,39.338083,-76.543809,277.9967943,263.7128081,213.6470044,376.7899986,298.3529956,135.2100014,Arizona Avenue,baltimore,24,540076369,2
1025,satelliteImage3/baltimore/baltimore_25_sat.png,centerLineImage3/baltimore/baltimore_25_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.048,8341602055,128.022,39.2911773,-76.7084216,220.2086059,322.7674526,2673010659,127.183,39.2913159,-76.7083256,291.7913941,189.2324813,143.1868134,195.5253366,368.8131866,316.4746634,Greenwich Avenue,baltimore,25,6019436,2
1026,satelliteImage3/baltimore/baltimore_26_sat.png,centerLineImage3/baltimore/baltimore_26_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.013,49524204,70.251,39.346796,-76.548373,284.3348537,278.17709,49524202,70.355,39.346842,-76.548449,227.6651463,233.8229027,177.1081506,356.7972028,334.8918494,155.2027972,Bayonne Avenue,baltimore,26,6011312,2
1027,satelliteImage3/baltimore/baltimore_27_sat.png,centerLineImage3/baltimore/baltimore_27_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.027,49547685,20.645,39.32384,-76.556324,232.1390706,251.1804772,49547687,20.796,39.32383,-76.55626,279.8609294,260.8195225,230.6578461,381.4662315,281.3421539,130.5337685,Chatford Avenue,baltimore,27,6014996,2
1028,satelliteImage3/baltimore/baltimore_28_sat.png,centerLineImage3/baltimore/baltimore_28_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.016,2906105515,29.045,39.229701,-76.5994468,59.78113821,176.4884382,2906105505,29.825,39.2295358,-76.5989205,452.2188618,335.5114682,207.9287885,374.6303444,304.0712115,137.3696556,Dantrey Court,baltimore,28,6021661,2
1029,satelliteImage3/baltimore/baltimore_29_sat.png,centerLineImage3/baltimore/baltimore_29_osm.png,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,0.051,2487443069,81.165,39.3163577,-76.6500941,312.4460112,316.719522,5252967197,82.143,39.3164837,-76.6502455,199.5539888,195.2804233,162.2513902,343.150434,349.7486098,168.849566,Reisterstown Road,baltimore,29,543390272,5
1030,satelliteImage3/baltimore/baltimore_30_sat.png,centerLineImage3/baltimore/baltimore_30_osm.png,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,0.017,4495515580,3.709,39.2807863,-76.607941,324.4510413,252.3394149,4495515549,3.977,39.2807787,-76.6081246,187.5489587,259.6605849,249.1646574,128.1826378,262.8353426,383.8173622,Key Highway,baltimore,30,452789360,5
1031,satelliteImage3/baltimore/baltimore_31_sat.png,centerLineImage3/baltimore/baltimore_31_osm.png,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,-0.047,49497814,60.29,39.3248293,-76.6197299,313.4899268,198.2131266,49497835,59.403,39.3247094,-76.6198841,198.5100732,313.7868238,165.2575046,165.7237599,346.7424954,346.2762401,Art Museum Drive,baltimore,31,878960053,2
1032,satelliteImage3/baltimore/baltimore_32_sat.png,centerLineImage3/baltimore/baltimore_32_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.117,49468862,51.621,39.3009178,-76.6695579,255.5153249,291.9900543,49468861,52.592,39.3009925,-76.6695566,256.4846751,220.0099266,128.0116053,254.2763912,383.9883947,257.7236088,North Ellamont Street,baltimore,32,6004378,2
1033,satelliteImage3/baltimore/baltimore_33_sat.png,centerLineImage3/baltimore/baltimore_33_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.054,3730547912,94.742,39.3573623,-76.5514789,236.6502776,300.2644585,49575454,94.136,39.3574541,-76.551427,275.3497225,211.7355124,138.716314,204.7307401,373.283686,307.2692599,Burgess Avenue,baltimore,33,6022193,2
1034,satelliteImage3/baltimore/baltimore_34_sat.png,centerLineImage3/baltimore/baltimore_34_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.013,49460777,60.884,39.3013753,-76.6968383,338.50662,226.1767358,5731268107,61.141,39.3013134,-76.6970596,173.49338,285.823251,212.4878221,135.6227165,299.5121779,376.3772835,North Franklintown Road,baltimore,34,949422948,2
1035,satelliteImage3/baltimore/baltimore_35_sat.png,centerLineImage3/baltimore/baltimore_35_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.039,2632393803,48.483,39.2981965,-76.6334075,332.1312779,185.0344751,49457615,47.552,39.2980492,-76.6336117,179.8687221,326.9654503,168.7226817,162.3695044,343.2773183,349.6304956,West Lanvale Street,baltimore,35,82577246,2
1036,satelliteImage3/baltimore/baltimore_36_sat.png,centerLineImage3/baltimore/baltimore_36_osm.png,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,0.009,7602426849,131.337,39.3425613,-76.6829884,314.7575387,309.7520934,8646663140,131.509,39.3426728,-76.683146,197.2424613,202.2478637,169.6024612,350.4429208,342.3975388,161.5570792,Reisterstown Road,baltimore,36,950977977,4
1037,satelliteImage3/baltimore/baltimore_37_sat.png,centerLineImage3/baltimore/baltimore_37_osm.png,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,0.027,7245105732,120.805,39.3205634,-76.6773759,285.7143137,312.6749593,49506150,121.2,39.320681,-76.6774556,226.2856863,199.3249931,142.6361136,315.4359256,369.3638864,196.5640744,Garrison Boulevard,baltimore,37,424991373,3
1038,satelliteImage3/baltimore/baltimore_38_sat.png,centerLineImage3/baltimore/baltimore_38_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.017,49503547,84.141,39.341027,-76.5634224,272.4789544,295.2887801,49503543,84.308,39.3411085,-76.5634666,239.5210456,216.711197,137.962344,305.5087039,374.037656,206.4912961,Rosekemp Avenue,baltimore,38,390928277,2
1039,satelliteImage3/baltimore/baltimore_39_sat.png,centerLineImage3/baltimore/baltimore_39_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.045,49424786,135.573,39.3694796,-76.6195074,234.4133154,244.4738162,49424784,135.826,39.3694557,-76.6194495,277.5866846,267.5261819,195.7106147,368.9123112,316.2893853,143.0876888,Cedarcroft Road,baltimore,39,6008749,2
1040,satelliteImage3/baltimore/baltimore_40_sat.png,centerLineImage3/baltimore/baltimore_40_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.042,49446826,25.402,39.317604,-76.561573,215.7346816,278.6497426,49434776,24.956,39.317651,-76.561465,296.2653184,233.3502498,193.2454989,144.4389289,318.7545011,367.5610711,Lyndale Avenue,baltimore,40,540072978,2
1041,satelliteImage3/baltimore/baltimore_41_sat.png,centerLineImage3/baltimore/baltimore_41_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.081,2574937379,102.561,39.3029741,-76.6861109,268.2287263,254.6027551,49577659,102.332,39.3029712,-76.6861437,243.7712737,257.3972449,241.4693606,128.827438,270.5306394,383.172562,North Woodington Road,baltimore,41,75498286,2
1042,satelliteImage3/baltimore/baltimore_42_sat.png,centerLineImage3/baltimore/baltimore_42_osm.png,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,-0.04,6138499168,94.906,39.3371068,-76.6329138,220.6559983,248.3837092,49556726,94.569,39.337091,-76.632819,291.3440017,263.6162899,229.0361818,381.1277448,282.9638182,130.8722552,West 40th Street,baltimore,42,196949920,3
1043,satelliteImage3/baltimore/baltimore_43_sat.png,centerLineImage3/baltimore/baltimore_43_osm.png,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,-0.007,49399583,74.882,39.3206044,-76.63803,291.4931325,260.4819492,49399584,74.825,39.3206137,-76.6381252,220.5068675,251.5180505,239.963953,382.9915162,272.036047,129.0084838,East Drive,baltimore,43,110353424,2
1044,satelliteImage3/baltimore/baltimore_44_sat.png,centerLineImage3/baltimore/baltimore_44_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.004,804632023,82.685,39.3442862,-76.6400083,232.9965727,157.8940929,9602331946,82.768,39.3440827,-76.6399466,279.0034273,354.1057643,131.3798988,285.2203763,380.6201012,226.7796237,Deer Ridge Drive,baltimore,44,6007204,2
1045,satelliteImage3/baltimore/baltimore_45_sat.png,centerLineImage3/baltimore/baltimore_45_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.05,2671634295,99.894,39.2881508,-76.6997884,236.5011467,223.5329833,49569158,100.334,39.2880834,-76.6997361,275.4988533,288.4670011,146.2687208,321.9017934,365.7312792,190.0982066,Old Orchard Road,baltimore,45,6020816,2
1046,satelliteImage3/baltimore/baltimore_46_sat.png,centerLineImage3/baltimore/baltimore_46_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.002,49569150,102.278,39.2872986,-76.6999118,293.9910736,238.9959663,49569148,102.302,39.2872633,-76.7000137,218.0089264,273.0040295,203.7085819,139.1684649,308.2914181,372.8315351,Old Orchard Road,baltimore,46,6020816,2
1047,satelliteImage3/baltimore/baltimore_47_sat.png,centerLineImage3/baltimore/baltimore_47_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.019,49468102,16.921,39.2537087,-76.6201892,191.5009251,236.5004723,49468104,16.626,39.2536682,-76.6200162,320.4990748,275.4995221,218.9584839,378.5231655,293.0415161,133.4768345,Seamon Avenue,baltimore,47,6004269,2
1048,satelliteImage3/baltimore/baltimore_48_sat.png,centerLineImage3/baltimore/baltimore_48_osm.png,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,0.043,1401750249,65.489,39.3273286,-76.5853689,220.9169772,252.2887823,4243486735,65.843,39.3273209,-76.5852748,291.0830228,259.7112175,242.5347955,383.2897807,269.4652045,128.7102193,East 32nd Street,baltimore,48,60231743,4
1049,satelliteImage3/baltimore/baltimore_49_sat.png,centerLineImage3/baltimore/baltimore_49_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.054,49513084,84.274,39.3199995,-76.7089812,304.5047956,221.5423113,49513085,85.019,39.319928,-76.7091113,207.4952044,290.4576711,181.8704278,151.6505557,330.1295722,360.3494443,Purnell Drive,baltimore,49,6010133,2
1050,satelliteImage3/baltimore/baltimore_50_sat.png,centerLineImage3/baltimore/baltimore_50_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.012,49464009,101.717,39.3605451,-76.5867353,199.5912715,415.6101949,49401616,101.247,39.3608761,-76.586584,312.4087285,96.3894269,135.3152006,213.348163,376.6847994,298.651837,Nasco Place,baltimore,50,6003810,2
1051,satelliteImage3/baltimore/baltimore_51_sat.png,centerLineImage3/baltimore/baltimore_51_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,0.024,8999063753,55.834,39.3272878,-76.6320829,266.140895,218.9360512,1280812429,56.05,39.3272109,-76.6321101,245.859105,293.0639284,132.537794,222.2200696,379.462206,289.7799304,Falls Cliff Road,baltimore,51,6002720,1
1052,satelliteImage3/baltimore/baltimore_52_sat.png,centerLineImage3/baltimore/baltimore_52_osm.png,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,-0.02,49429019,29.161,39.290915,-76.537036,215.6601162,346.7089933,7019073155,28.711,39.2911033,-76.5369278,296.3398838,165.2908847,139.0439676,203.9876315,372.9560324,308.0123685,Kane Street,baltimore,52,547945307,2
1053,satelliteImage3/baltimore/baltimore_53_sat.png,centerLineImage3/baltimore/baltimore_53_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.006,49509675,11.122,39.2875032,-76.5758881,265.5443718,459.6639724,4349304453,10.851,39.287926,-76.5759137,246.4556282,52.33541283,128.1403235,261.9919211,383.8596765,250.0080789,South Linwood Avenue,baltimore,53,6009678,2
1054,satelliteImage3/baltimore/baltimore_54_sat.png,centerLineImage3/baltimore/baltimore_54_osm.png,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,0.013,49437208,40.839,39.2721593,-76.6765025,315.8014544,231.0051389,8027019666,41.038,39.2721074,-76.6766629,196.1985456,280.9948518,206.638709,137.9006226,305.361291,374.0993774,Wilkens Avenue,baltimore,54,424992357,5
1055,satelliteImage3/baltimore/baltimore_55_sat.png,centerLineImage3/baltimore/baltimore_55_osm.png,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0.083,49537996,24.214,39.316538,-76.539558,250.0347676,232.8687083,49580964,24.67,39.31649,-76.539542,261.9652324,279.1312838,132.0551471,287.9636268,379.9448529,224.0363732,Frankford Avenue,baltimore,55,1014015176,2
1056,satelliteImage3/baltimore/baltimore_56_sat.png,centerLineImage3/baltimore/baltimore_56_osm.png,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,-0.002,49509640,48.841,39.3372074,-76.5469294,207.9053141,202.4930882,49509641,48.801,39.3370964,-76.5468004,304.0946859,309.5068693,160.8039485,341.5670017,351.1960515,170.4329983,Willshire Avenue,baltimore,56,6009669,2
